Checked,Master,Accession,Description,Coverage,# Peptides,# PSMs,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,"Found in Sample: [S1] F1: 126, Sample, n/a","Found in Sample: [S2] F1: 127, Sample, APPPS1_SPR1","Found in Sample: [S3] F1: 128, Sample, APPPS1_SPR2","Found in Sample: [S4] F1: 129, Sample, APPPS1_NPR1","Found in Sample: [S5] F1: 130, Sample, APPPS1_NPR2","Found in Sample: [S6] F1: 131, Sample, WT_CONTROL",Abundance Ratio: (APPPS1_SPR1) / (APPPS1_NPR1),Abundance Ratio: (APPPS1_SPR2) / (APPPS1_NPR2),Abundance Ratio: (APPPS1_NPR1) / (WT_CONTROL),Abundance Ratio: (APPPS1_NPR2) / (WT_CONTROL),"Abundances (Normalized): F1: 126, Sample, n/a","Abundances (Normalized): F1: 127, Sample, APPPS1_SPR1","Abundances (Normalized): F1: 128, Sample, APPPS1_SPR2","Abundances (Normalized): F1: 129, Sample, APPPS1_NPR1","Abundances (Normalized): F1: 130, Sample, APPPS1_NPR2","Abundances (Normalized): F1: 131, Sample, WT_CONTROL",emPAI,# Razor Peptides,Score Sequest HT,# Peptides Sequest HT
FALSE,Master Protein,Q6PJN8,DALR anticodon-binding domain-containing protein 3 OS=Mus musculus GN=Dalrd3 PE=2 SV=1,2.788104089,1,2,1,1,538,58.696,8.15,High,High,High,High,High,High,1.221,0.954,1.217,1.078,603,235.3,162.8,192.7,170.6,158.3,0.068,0,4.005045533,1
FALSE,Master Protein,P63147,Ubiquitin-conjugating enzyme E2 B OS=Mus musculus GN=Ube2b PE=1 SV=1,11.18421053,1,1,1,1,152,17.302,5.01,High,High,High,High,High,High,1.703,1.329,0.803,0.902,120.1,369.5,323.9,217,243.7,270.1,0.468,0,4.004146576,1
FALSE,Master Protein,Q9CU65,Zinc finger MYM-type protein 2 OS=Mus musculus GN=Zmym2 PE=1 SV=3,1.308139535,2,2,2,1,1376,154.541,6.37,High,High,High,High,High,High,1.198,0.899,0.916,0.893,2681.6,558.6,409,466.5,455.2,509.5,0.053,0,3.99971056,2
FALSE,Master Protein,Q9DCU2,Plasmolipin OS=Mus musculus GN=Pllp PE=1 SV=1,8.791208791,1,2,1,1,182,19.788,9.41,Not Found,High,High,High,High,High,1.143,0.945,1.22,1.209,,208.6,170.9,182.6,180.9,149.6,1.154,0,3.995671153,1
FALSE,Master Protein,O70622,Reticulon-2 OS=Mus musculus GN=Rtn2 PE=1 SV=1,3.609341826,1,1,1,1,471,51.315,4.88,High,High,High,High,High,High,1.344,1.275,1.038,0.881,1198.7,402.2,323.7,299.2,253.8,288.2,0.101,0,3.985187769,1
FALSE,Master Protein,Q5XFZ0,UPF0711 protein C18orf21 homolog OS=Mus musculus PE=2 SV=2,5.069124424,1,2,1,1,217,24.108,10.52,High,High,High,High,High,High,0.931,0.851,1.138,1.115,848.7,74.4,66.7,79.9,78.3,70.2,0.194,0,3.972945809,1
FALSE,Master Protein,Q00519,Xanthine dehydrogenase/oxidase OS=Mus musculus GN=Xdh PE=1 SV=5,0.74906367,1,1,1,1,1335,146.468,7.56,High,High,High,High,High,High,0.924,0.894,1.101,0.915,84.9,362.6,291.6,392.3,326.1,356.2,0.029,0,3.952096224,1
FALSE,Master Protein,Q9CWU6,Ubiquinol-cytochrome-c reductase complex assembly factor 1 OS=Mus musculus GN=Uqcc1 PE=1 SV=1,4.06779661,1,1,1,1,295,34.277,8.48,Not Found,High,High,High,High,High,1.301,1.238,1.004,0.96,,195.3,177.8,150.1,143.6,149.6,0.116,0,3.946161032,1
FALSE,Master Protein,Q9CQJ2,PIH1 domain-containing protein 1 OS=Mus musculus GN=Pih1d1 PE=1 SV=1,6.551724138,1,1,1,1,290,32.188,5.21,High,High,High,High,High,High,1.299,1.08,1.007,0.954,546.2,233.8,184.1,179.9,170.4,178.7,0.129,0,3.943731308,1
FALSE,Master Protein,B1ARW8,Uncharacterized protein C1orf122 homolog OS=Mus musculus PE=4 SV=1,10.90909091,1,2,1,1,110,11.312,8.21,Not Found,High,High,High,High,High,1.118,0.95,1.082,1.264,,69.2,68.7,61.9,72.3,57.2,0.292,0,3.941653967,1
FALSE,Master Protein,P45481,CREB-binding protein OS=Mus musculus GN=Crebbp PE=1 SV=3,1.024170422,2,2,2,1,2441,265.325,8.54,High,High,High,High,High,High,1.026,1.037,1.029,0.836,695.3,285.6,234.6,278.3,226.1,270.5,0.044,0,3.917834282,2
FALSE,Master Protein,P58058,NAD kinase OS=Mus musculus GN=Nadk PE=1 SV=2,7.744874715,2,2,2,1,439,48.566,6.52,High,High,High,High,High,High,1.176,1.18,1.114,1.023,1135.9,540.7,497.9,459.6,422.1,412.6,0.311,0,3.910258293,2
FALSE,Master Protein,O35654,DNA polymerase delta subunit 2 OS=Mus musculus GN=Pold2 PE=1 SV=2,3.624733475,1,1,1,1,469,51.322,5.78,High,High,High,High,High,High,,,,,,,,,,,0.105,0,3.901168346,1
FALSE,Master Protein,P07091,Protein S100-A4 OS=Mus musculus GN=S100a4 PE=1 SV=1,8.910891089,1,1,1,1,101,11.714,5.31,High,High,High,High,High,High,5.355,1.197,1.036,1.375,197.8,1128.5,334.9,210.7,279.7,203.5,0.468,0,3.900410175,1
FALSE,Master Protein,Q9WU84,Copper chaperone for superoxide dismutase OS=Mus musculus GN=Ccs PE=1 SV=1,4.744525547,1,1,1,1,274,28.893,6.1,Not Found,High,High,High,High,High,1.536,1.036,0.992,1.05,,258.6,184.8,168.4,178.2,169.8,0.145,0,3.89974761,1
FALSE,Master Protein,Q8K337,"Type II inositol 1,4,5-trisphosphate 5-phosphatase OS=Mus musculus GN=Inpp5b PE=1 SV=1",1.510574018,2,2,2,1,993,112.69,5.64,High,High,High,High,High,High,1.293,1.188,1.024,0.955,1038.3,502,430.3,388.4,362.2,379.3,0.07,0,3.895027995,2
FALSE,Master Protein,P01787,Ig heavy chain V regions TEPC 15/S107/HPCM1/HPCM2/HPCM3 OS=Mus musculus PE=1 SV=1,15.44715447,1,1,1,1,123,13.769,6.62,Not Found,High,High,High,High,High,0.626,0.576,1.126,1.407,,167.9,192.9,268.3,335.2,238.2,0.292,0,3.894532919,1
FALSE,Master Protein,Q8BVK9,Sp110 nuclear body protein OS=Mus musculus GN=Sp110 PE=1 SV=1,4.269662921,1,1,1,1,445,50.109,9.86,High,High,High,High,High,High,,,,,,,,,,,0.077,0,3.890644312,1
FALSE,Master Protein,Q8CE33,Kelch-like protein 11 OS=Mus musculus GN=Klhl11 PE=1 SV=1,1.692524683,1,1,1,1,709,80.378,6.01,Not Found,High,High,High,High,High,1.302,1.27,1.138,0.994,,588.1,500.8,451.6,394.4,396.9,0.053,0,3.880590439,1
FALSE,Master Protein,Q9D4H2,GRIP and coiled-coil domain-containing protein 1 OS=Mus musculus GN=Gcc1 PE=1 SV=2,1.799485861,2,3,2,1,778,87.624,5.54,High,High,High,High,High,High,0.904,0.717,1.495,1.618,,57.6,49.4,63.7,68.9,42.6,0.037,0,3.876329184,2
FALSE,Master Protein,A2A6A1,G patch domain-containing protein 8 OS=Mus musculus GN=Gpatch8 PE=1 SV=1,2.126245847,2,3,2,1,1505,164.888,7.64,Not Found,High,High,High,High,High,0.823,0.635,1.026,0.976,,173.5,127.3,210.9,200.7,205.5,0.058,0,3.870699525,2
FALSE,Master Protein,Q62176,RNA-binding protein 38 OS=Mus musculus GN=Rbm38 PE=1 SV=2,5.485232068,1,1,1,1,237,25.348,8.65,High,High,High,High,High,High,0.7,0.731,1.322,1.042,1736.5,231.6,190.7,330.9,261,250.4,0.292,0,3.870628119,1
FALSE,Master Protein,Q8BP27,Swi5-dependent recombination DNA repair protein 1 homolog OS=Mus musculus GN=Sfr1 PE=1 SV=2,3.761755486,1,1,1,1,319,35.161,5.15,High,High,High,High,High,High,1.067,0.699,0.963,1.344,403.1,380,347.6,356.2,497.1,369.9,0.116,0,3.868957996,1
FALSE,Master Protein,Q99NH8,Triggering receptor expressed on myeloid cells 2 OS=Mus musculus GN=Trem2 PE=1 SV=1,7.04845815,1,1,1,1,227,24.512,6.67,Not Found,High,High,High,High,High,,,,,,,,,,,0.212,0,3.867389202,1
FALSE,Master Protein,Q8VCE1,DnaJ homolog subfamily C member 28 OS=Mus musculus GN=Dnajc28 PE=1 SV=2,4.415584416,2,2,2,1,385,44.845,8.65,High,High,High,High,High,High,1.153,0.95,1.065,1.07,761.9,384.3,318.3,333.3,335,313,0.172,0,3.867156148,2
FALSE,Master Protein,Q9EPL4,Methyltransferase-like protein 9 OS=Mus musculus GN=Mettl9 PE=1 SV=1,4.088050314,1,1,1,1,318,36.403,6.68,High,High,High,High,High,High,1.311,1.107,1.147,1.042,420.3,215.2,165,164.2,149.1,143.1,0.122,0,3.865705252,1
FALSE,Master Protein,Q9JIZ9,Phospholipid scramblase 3 OS=Mus musculus GN=Plscr3 PE=1 SV=1,7.094594595,2,2,2,1,296,31.782,6.38,High,High,High,High,High,High,1.543,1.205,1.085,1.121,1034.2,595.7,480.6,386.2,398.9,355.9,0.425,0,3.865470529,2
FALSE,Master Protein,Q9CQG9,Transmembrane protein 100 OS=Mus musculus GN=Tmem100 PE=1 SV=1,8.955223881,1,1,1,1,134,14.495,9.5,High,High,High,High,High,High,1.475,1.261,1.196,1.323,716.2,535.6,506.8,363.1,401.9,303.7,0.585,0,3.865300179,1
FALSE,Master Protein,Q8CFE2,UPF0609 protein C4orf27 homolog OS=Mus musculus PE=1 SV=1,3.757225434,1,1,1,1,346,39.266,7.69,High,High,High,High,High,High,1.274,1.334,1.008,0.933,726.4,386.2,374.1,303.1,280.5,300.8,0.086,0,3.861640453,1
FALSE,Master Protein,Q9QY33,Tetraspanin-3 OS=Mus musculus GN=Tspan3 PE=1 SV=1,2.766798419,1,2,1,1,253,28.03,5.86,High,High,High,High,High,High,2.291,2.442,1.315,1.2,543,1128.8,1097.9,492.8,449.7,374.6,0.259,0,3.852825284,1
FALSE,Master Protein,Q8VCV1,Protein ABHD17C OS=Mus musculus GN=Abhd17c PE=1 SV=2,3.4375,1,1,1,1,320,35.075,5.64,High,High,High,High,High,High,1.364,1.139,1.168,1.157,309.2,502.5,415.8,368.4,364.9,315.5,0.136,0,3.846586227,1
FALSE,Master Protein,P06802,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1 OS=Mus musculus GN=Enpp1 PE=1 SV=4,0.883002208,1,2,1,1,906,103.109,6.6,High,High,High,High,High,High,1.406,1.514,1.191,1.229,2672,706.5,784.9,502.3,518.5,421.7,0.043,0,3.842108965,1
FALSE,Master Protein,Q5FWH2,Putative E3 ubiquitin-protein ligase UNKL OS=Mus musculus GN=Unkl PE=2 SV=2,1.100412655,1,2,1,1,727,79.586,7.99,Not Found,High,High,High,High,High,1.247,0.874,1.051,1.095,,229.1,167.3,183.8,191.5,174.9,0.051,0,3.832718492,1
FALSE,Master Protein,P56375,Acylphosphatase-2 OS=Mus musculus GN=Acyp2 PE=1 SV=2,20.75471698,2,2,2,1,106,11.87,9.26,High,High,High,High,High,High,,,,,,,,,,,0.52,0,3.828405142,2
FALSE,Master Protein,Q922M3,BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 OS=Mus musculus GN=Kctd10 PE=1 SV=1,3.492063492,1,1,1,1,315,35.679,6.34,High,High,High,High,High,High,1.489,1.016,1.005,1.104,787.5,251.4,188.6,168.9,185.6,168.1,0.093,0,3.826831102,1
FALSE,Master Protein,O54836,Zinc finger matrin-type protein 3 OS=Mus musculus GN=Zmat3 PE=2 SV=1,6.206896552,1,1,1,1,290,31.981,9.13,Not Found,High,High,High,High,High,,,,,,,,,,,0.145,0,3.823873997,1
FALSE,Master Protein,Q61550,Double-strand-break repair protein rad21 homolog OS=Mus musculus GN=Rad21 PE=1 SV=3,1.88976378,1,1,1,1,635,72.038,4.64,High,High,High,High,High,High,0.768,0.745,1.162,1.002,568.1,481.4,402.7,627,540.7,539.5,0.075,0,3.82224679,1
FALSE,Master Protein,Q9QXV1,Chromobox protein homolog 8 OS=Mus musculus GN=Cbx8 PE=1 SV=1,6.077348066,1,1,1,1,362,39.836,9.94,Not Found,High,High,High,High,High,0.914,0.946,1.152,0.991,,57.3,51,62.7,53.9,54.4,0.08,0,3.817491293,1
FALSE,Master Protein,A2ADA5,tRNA pseudouridine synthase-like 1 OS=Mus musculus GN=Pusl1 PE=1 SV=1,4.810996564,1,1,1,1,291,31.973,10.04,High,High,High,High,High,High,1.061,1.17,1.24,1.137,156.2,290.1,293.5,273.5,250.9,220.6,0.129,0,3.816388607,1
FALSE,Master Protein,Q91WM6,Protein eva-1 homolog A OS=Mus musculus GN=Eva1a PE=1 SV=2,7.051282051,1,1,1,1,156,17.799,6.55,High,High,High,High,High,High,1.128,0.905,1.027,1.228,554.2,596.5,572.7,529,632.5,515.1,0.389,0,3.81269598,1
FALSE,Master Protein,Q64253,Lymphocyte antigen 6E OS=Mus musculus GN=Ly6e PE=1 SV=2,10.76923077,1,1,1,1,130,13.791,7.05,Not Found,High,High,High,High,High,2.109,1.703,0.857,0.987,,257.6,239.6,122.2,140.6,142.5,0.585,0,3.800121069,1
FALSE,Master Protein,Q62132,Receptor-type tyrosine-protein phosphatase R OS=Mus musculus GN=Ptprr PE=1 SV=1,1.981707317,1,1,1,1,656,73.989,7.81,High,High,High,High,High,High,1.322,1.016,1.141,1.107,222.2,186.7,139.1,141.2,136.9,123.7,0.058,0,3.799798489,1
FALSE,Master Protein,D3Z5L6,MFS-type transporter SLC18B1 OS=Mus musculus GN=Slc18b1 PE=2 SV=2,2.396514161,1,1,1,1,459,48.976,5.34,Not Found,High,High,High,High,High,3.158,3.212,1.318,1.135,,311.3,272.7,98.6,84.9,74.8,0.166,0,3.790691137,1
FALSE,Master Protein,Q8VIK2,Mpv17-like protein 2 OS=Mus musculus GN=Mpv17l2 PE=1 SV=1,10.5,1,1,1,1,200,22.5,9.22,High,High,High,High,High,High,1.908,1.234,0.988,1.019,904.9,373.2,248.9,195.6,201.7,198,0.194,0,3.789776087,1
FALSE,Master Protein,Q61216,Double-strand break repair protein MRE11A OS=Mus musculus GN=Mre11a PE=1 SV=1,1.841359773,1,1,1,1,706,80.173,6.01,Not Found,High,High,High,High,High,1.475,1.072,0.874,1.031,,96.2,82.5,65.2,76.9,74.6,0.05,0,3.786925077,1
FALSE,Master Protein,Q06649,SH3 domain-binding protein 2 OS=Mus musculus GN=Sh3bp2 PE=1 SV=1,2.683363148,2,2,2,1,559,62.169,7.87,High,High,High,High,High,High,1.458,1.084,0.977,1.052,923,544.7,435.9,373.5,402.2,382.4,0.129,0,3.784213781,2
FALSE,Master Protein,Q8R5A0,N-lysine methyltransferase SMYD2 OS=Mus musculus GN=Smyd2 PE=1 SV=1,1.616628176,1,2,1,1,433,49.535,6.95,High,High,High,High,High,High,1.19,0.893,1.298,1.277,1203.5,603.1,445.7,506.9,499,390.6,0.083,0,3.781310916,1
FALSE,Master Protein,Q8R3G1,Nuclear inhibitor of protein phosphatase 1 OS=Mus musculus GN=Ppp1r8 PE=1 SV=1,5.982905983,1,1,1,1,351,38.504,7.37,High,High,High,High,High,High,1.039,1.08,1.218,1.102,446.8,72.2,67.8,69.4,62.8,57,0.145,0,3.778957367,1
FALSE,Master Protein,Q8VDG3,Poly(A)-specific ribonuclease PARN OS=Mus musculus GN=Parn PE=1 SV=1,1.762820513,1,1,1,1,624,71.514,5.97,High,High,High,High,High,High,0.987,1.217,1.282,1.028,183.2,230.4,227.8,233.4,187.2,182,0.056,0,3.777647972,1
FALSE,Master Protein,Q8C3I8,Protein HGH1 homolog OS=Mus musculus GN=Hgh1 PE=1 SV=1,3.816793893,1,1,1,1,393,42.889,4.74,Not Found,High,High,High,High,High,1.21,0.974,0.966,0.979,,204.7,166.8,169.2,171.3,175.1,0.105,0,3.774766922,1
FALSE,Master Protein,Q6PCX7,Repulsive guidance molecule A OS=Mus musculus GN=Rgma PE=1 SV=1,3.964757709,1,1,1,1,454,49.644,7.27,Not Found,High,High,High,High,High,1.139,1.323,1.227,1.19,,173.1,194.9,152,147.4,123.9,0.08,0,3.77157259,1
FALSE,Master Protein,Q9QXD8,LIM domain-containing protein 1 OS=Mus musculus GN=Limd1 PE=1 SV=2,2.245508982,1,1,1,1,668,71.376,6.32,High,High,High,High,High,High,1.228,1.109,0.934,0.941,525.1,364.7,331.9,297,299.2,318,0.064,0,3.771365166,1
FALSE,Master Protein,A2BE28,Ribosomal biogenesis protein LAS1L OS=Mus musculus GN=Las1l PE=1 SV=1,2.190721649,1,1,1,1,776,89.359,4.44,High,High,High,High,High,High,1.032,0.907,1.682,1.405,450.3,276,202.7,267.5,223.5,159.1,0.046,0,3.762840509,1
FALSE,Master Protein,A2ALI5,Adherens junction-associated protein 1 OS=Mus musculus GN=Ajap1 PE=2 SV=1,2.669902913,1,1,1,1,412,44.744,9.42,Not Found,High,High,High,High,High,0.975,0.952,0.973,0.91,,283,258.6,290.2,271.6,298.3,0.089,0,3.756053448,1
FALSE,Master Protein,Q9CR59,Growth arrest and DNA damage-inducible proteins-interacting protein 1 OS=Mus musculus GN=Gadd45gip1 PE=1 SV=1,5.855855856,1,1,1,1,222,25.804,10.27,High,High,High,High,High,High,1.024,0.791,1.03,1.096,591.1,346.1,284.7,338.1,359.9,328.3,0.155,0,3.752741337,1
FALSE,Master Protein,Q9R0N8,Synaptotagmin-6 OS=Mus musculus GN=Syt6 PE=1 SV=2,3.913894325,2,3,1,1,511,57.167,8.19,Not Found,High,High,High,High,High,1.273,1.111,1.204,1.16,,208.9,175.8,164.1,158.1,136.3,0.141,0,3.739345908,2
FALSE,Master Protein,Q8BXA7,PH domain leucine-rich repeat-containing protein phosphatase 2 OS=Mus musculus GN=Phlpp2 PE=1 SV=3,0.984848485,1,1,1,1,1320,145.855,5.95,Not Found,High,High,High,High,High,1.084,0.891,1.019,0.997,,185.2,148.8,170.8,167,167.6,0.032,0,3.736397982,1
FALSE,Master Protein,Q8BG26,RUN and SH3 domain-containing protein 1 OS=Mus musculus GN=Rusc1 PE=1 SV=2,2.799552072,2,2,2,1,893,95.136,6.02,High,High,High,High,High,High,1.045,1.038,1.024,0.977,,321.5,304.5,307.6,293.4,300.2,0.094,0,3.732214451,2
FALSE,Master Protein,Q810U5,Coiled-coil domain-containing protein 50 OS=Mus musculus GN=Ccdc50 PE=1 SV=1,3.93442623,1,1,1,1,305,35.3,6.89,Not Found,High,High,High,High,High,1.521,1.186,1.084,1.126,,226.3,183.3,148.8,154.6,137.3,0.101,0,3.729034901,1
FALSE,Master Protein,Q91W98,Solute carrier family 15 member 4 OS=Mus musculus GN=Slc15a4 PE=1 SV=1,3.658536585,2,2,2,1,574,62.216,9.16,High,High,High,High,High,High,1.95,1.587,1.16,1.19,280.9,653.4,545.3,335.1,343.6,288.8,0.212,0,3.728579402,2
FALSE,Master Protein,Q8BW41,"Protein O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase 2 OS=Mus musculus GN=Pomgnt2 PE=1 SV=1",1.818181818,1,1,1,1,605,69.334,8.78,High,High,High,High,High,High,0.97,0.883,1.238,1.226,45.1,577,520.2,595,588.8,480.4,0.061,0,3.727069378,1
FALSE,Master Protein,Q3U3R4,Lipase maturation factor 1 OS=Mus musculus GN=Lmf1 PE=1 SV=1,2.264808362,1,1,1,1,574,65.835,9.29,High,High,High,High,High,High,1.293,1.049,1.015,1.022,1017.6,294,239.9,227.3,228.8,223.9,0.077,0,3.726326704,1
FALSE,Master Protein,Q9CWP6,Motile sperm domain-containing protein 2 OS=Mus musculus GN=Mospd2 PE=1 SV=2,1.930501931,1,1,1,1,518,59.817,5.67,High,High,High,High,High,High,1.573,1.101,1.143,1.106,5650.8,483.2,327.3,307.2,297.2,268.7,0.066,0,3.725408554,1
FALSE,Master Protein,P70445,Eukaryotic translation initiation factor 4E-binding protein 2 OS=Mus musculus GN=Eif4ebp2 PE=1 SV=1,25.83333333,1,1,1,1,120,12.89,6.52,Not Found,High,High,High,High,High,,,,,,,,,,,0.334,0,3.721864223,1
FALSE,Master Protein,Q9DB43,Zinc finger protein-like 1 OS=Mus musculus GN=Zfpl1 PE=1 SV=1,4.516129032,1,1,1,1,310,34.133,8.19,High,High,High,High,High,High,1.102,0.887,1.146,1.03,198.4,154.6,111.8,140.3,126,122.4,0.145,0,3.720504045,1
FALSE,Master Protein,Q6PDS0,V-set and transmembrane domain-containing protein 2-like protein OS=Mus musculus GN=Vstm2l PE=2 SV=1,5.454545455,1,1,1,1,220,23.708,8.22,Not Found,High,High,High,High,High,2.613,2.492,1.286,1.184,,730,640.8,279.4,257.2,217.2,0.179,0,3.715364933,1
FALSE,Master Protein,Q6P6J9,Thioredoxin domain-containing protein 15 OS=Mus musculus GN=Txndc15 PE=1 SV=1,3.488372093,1,2,1,1,344,38.122,4.77,High,High,High,High,High,High,0.841,1.032,1.15,1.043,460.6,312.5,347.9,371.5,337,323.1,0.122,0,3.712800741,1
FALSE,Master Protein,Q6ZPT1,Kelch-like protein 9 OS=Mus musculus GN=Klhl9 PE=2 SV=2,2.431118314,1,1,1,1,617,69.354,6.44,High,High,High,High,High,High,,,,,,,,,,,0.051,0,3.708211422,1
FALSE,Master Protein,Q3URU2,Paternally-expressed gene 3 protein OS=Mus musculus GN=Peg3 PE=1 SV=1,1.082113304,1,1,1,1,1571,178.822,5.45,Not Found,High,High,High,High,High,0.856,0.706,1.031,1.07,,238.4,203.9,278.5,288.9,270.1,0.024,0,3.703966618,1
FALSE,Master Protein,Q6XUX1,Dual serine/threonine and tyrosine protein kinase OS=Mus musculus GN=Dstyk PE=1 SV=1,1.402373247,1,1,1,1,927,104.834,6.58,High,High,High,High,High,High,1.35,1.025,1.001,1.223,635.3,248.6,230.6,184.2,225.1,184,0.038,0,3.698562145,1
FALSE,Master Protein,P11152,Lipoprotein lipase OS=Mus musculus GN=Lpl PE=1 SV=3,2.742616034,1,1,1,1,474,53.076,7.87,High,High,High,High,High,High,2.473,1.976,0.894,0.886,375.8,313.2,247.8,126.6,125.4,141.6,0.077,0,3.694018364,1
FALSE,Master Protein,Q9QZA0,"Carbonic anhydrase 5B, mitochondrial OS=Mus musculus GN=Ca5b PE=1 SV=2",3.785488959,1,1,1,1,317,36.6,7.31,High,High,High,High,High,High,1.405,1.175,0.99,0.979,617.7,414.3,343,294.9,291.9,298,0.136,0,3.687580585,1
FALSE,Master Protein,Q8K2Q5,Coiled-coil-helix-coiled-coil-helix domain-containing protein 7 OS=Mus musculus GN=Chchd7 PE=1 SV=1,21.17647059,1,1,1,1,85,10.095,8.51,Not Found,High,High,High,High,High,0.971,2.069,1.178,0.997,,163.7,295.1,168.6,142.6,143.1,0.389,0,3.684477568,1
FALSE,Master Protein,P62627,Dynein light chain roadblock-type 1 OS=Mus musculus GN=Dynlrb1 PE=1 SV=3,12.5,1,1,1,1,96,10.983,7.25,High,High,High,High,High,High,2.681,2.22,1.159,1.137,255.9,1000.4,812.9,373.2,366.2,322,0.389,0,3.682225466,1
FALSE,Master Protein,Q8VEM9,Kelch domain-containing protein 3 OS=Mus musculus GN=Klhdc3 PE=2 SV=1,2.617801047,1,1,1,1,382,43.054,8.09,Not Found,High,High,High,High,High,1.33,0.819,0.895,0.997,,165.9,113.9,124.8,139.1,139.5,0.093,0,3.676549911,1
FALSE,Master Protein,Q3UFT3,GRB2-associated and regulator of MAPK protein OS=Mus musculus GN=Garem1 PE=1 SV=2,1.598173516,1,1,1,1,876,97.189,6.6,Not Found,High,High,High,High,High,1.006,0.879,1.293,1.355,,180.7,165.4,179.5,188.2,138.9,0.04,0,3.672223091,1
FALSE,Master Protein,P60954,Nucleolar protein 4 OS=Mus musculus GN=Nol4 PE=2 SV=2,3.726708075,1,1,1,1,483,53.446,5.01,Not Found,High,High,High,High,High,0.885,0.915,0.891,0.841,,209,204.2,236.1,223.1,265.1,0.077,0,3.667108059,1
FALSE,Master Protein,Q8VHN8,Protein syndesmos OS=Mus musculus GN=Nudt16l1 PE=1 SV=2,5.213270142,1,1,1,1,211,23.399,9.26,High,High,High,High,High,High,1.27,1.069,0.999,0.985,96.5,379.3,314.9,298.7,294.5,299,0.145,0,3.657136202,1
FALSE,Master Protein,Q9JL15,Galectin-8 OS=Mus musculus GN=Lgals8 PE=1 SV=1,2.848101266,1,1,1,1,316,36.139,8.95,Not Found,High,High,High,High,High,1.587,1.383,0.936,0.952,,150.1,133.2,94.6,96.3,101.1,0.101,0,3.651857615,1
FALSE,Master Protein,Q8BQQ1,Probable palmitoyltransferase ZDHHC14 OS=Mus musculus GN=Zdhhc14 PE=1 SV=1,2.249488753,1,1,1,1,489,53.624,8.05,High,High,High,High,High,High,1.319,1.126,1.055,1.023,68.5,441,364.8,334.4,324.1,316.8,0.101,0,3.648351431,1
FALSE,Master Protein,Q02956,Protein kinase C zeta type OS=Mus musculus GN=Prkcz PE=1 SV=2,2.195945946,1,1,1,1,592,67.639,5.76,High,High,High,High,High,High,1.085,1.047,1.084,1.001,653.8,588.5,525.1,542.6,501.3,500.7,0.061,0,3.63735652,1
FALSE,Master Protein,P70379,Fibroblast growth factor 14 OS=Mus musculus GN=Fgf14 PE=2 SV=1,3.238866397,1,1,1,1,247,27.747,10.1,High,High,High,High,High,High,1.567,1.134,0.839,0.896,854.7,1371.8,1061.2,875.5,935.8,1043.8,0.129,0,3.634309292,1
FALSE,Master Protein,Q9QZD4,DNA repair endonuclease XPF OS=Mus musculus GN=Ercc4 PE=1 SV=3,0.981461287,1,1,1,1,917,103.625,7.71,Not Found,High,High,High,High,High,1.062,1.137,0.994,0.89,,142.9,136.8,134.6,120.4,135.3,0.036,0,3.631089211,1
FALSE,Master Protein,Q91W96,Anaphase-promoting complex subunit 4 OS=Mus musculus GN=Anapc4 PE=1 SV=1,1.36307311,1,1,1,1,807,91.649,5.4,High,High,High,High,High,High,,,,,,,,,,,0.047,0,3.629215717,1
FALSE,Master Protein,Q3UMR0,Ankyrin repeat domain-containing protein 27 OS=Mus musculus GN=Ankrd27 PE=1 SV=2,1.049618321,1,1,1,1,1048,116.735,6.65,High,High,High,High,High,High,1.435,1.245,1.065,0.997,397.7,391.8,318.1,273,255.6,256.3,0.032,0,3.628557205,1
FALSE,Master Protein,Q8K211,High affinity copper uptake protein 1 OS=Mus musculus GN=Slc31a1 PE=2 SV=1,3.06122449,1,2,1,1,196,21.946,7.28,High,High,High,High,High,High,1.632,0.744,1.258,1.322,1595.2,458.5,219.7,280.9,295.2,223.3,0.585,0,3.609380603,1
FALSE,Master Protein,A9Z1V5,von Willebrand factor A domain-containing protein 5B1 OS=Mus musculus GN=Vwa5b1 PE=2 SV=1,0.987654321,1,2,1,1,1215,133.887,7.93,Not Found,High,High,High,High,High,0.876,1.052,2.293,2.435,,214.2,273.2,244.5,259.6,106.6,0.029,0,3.602394342,1
FALSE,Master Protein,Q8BZA7,G-protein coupled receptor 26 OS=Mus musculus GN=Gpr26 PE=2 SV=1,3.560830861,1,1,1,1,337,37.722,9.83,High,High,High,High,High,High,1.267,1.097,0.964,0.875,536.6,381.7,300.2,301.4,273.6,312.5,0.155,0,3.599795103,1
FALSE,Master Protein,P06797,Cathepsin L1 OS=Mus musculus GN=Ctsl PE=1 SV=2,5.389221557,1,2,1,1,334,37.523,6.83,High,High,High,High,High,High,1.589,1.354,1.171,1.318,417.1,264.6,253.8,166.5,187.5,142.2,0.129,0,3.596103907,1
FALSE,Master Protein,Q8BGP5,Transmembrane protein 127 OS=Mus musculus GN=Tmem127 PE=2 SV=1,5.462184874,1,1,1,1,238,25.818,6.62,High,High,High,High,High,High,1.365,1.113,1.19,1.093,587.6,311.5,233.3,228.2,209.6,191.7,0.259,0,3.594717264,1
